Id,SalePrice
2734,134823.75476817816
2735,143561.68429374002
2736,139833.07725953494
2737,126232.33223645911
2738,139354.47591836852
2739,148014.31081184238
2740,145547.1364815666
2741,140530.47902305363
2742,166099.47892286134
2743,165614.22346065057
2744,174878.80504364797
2745,144197.40277451146
2746,140302.48873412696
2747,148255.08800250108
2748,96569.07202296364
2749,138882.46209666866
2750,119294.09048244791
2751,134475.69421113728
2752,163266.44624740304
2753,154964.99349970042
2754,256672.2989284841
2755,147611.5776871167
2756,89350.90933883391
2757,56364.093946060246
2758,98237.17136101455
2759,170865.47662598477
2760,139497.39569396345
2761,129161.10334688846
2762,133518.14313451952
2763,178856.91387782514
2764,147532.45445179823
2765,299908.95910036284
2766,126168.68851599471
2767,64427.06858354136
2768,112202.9570859328
2769,136572.16867678557
2770,141581.13261383533
2771,85478.84678189008
2772,90036.88424517312
2773,178556.53725425375
2774,155050.17610814673
2775,138025.26240426872
2776,128889.97413063027
2777,149190.4298543804
2778,124511.13502744675
2779,131514.69033614325
2780,109159.88360110534
2781,89607.12415895174
2782,80569.14289328268
2783,109850.09164557065
2784,137257.67606018973
2785,127444.98572932955
2786,46482.43099249512
2787,131817.71073342513
2788,62347.890887052374
2789,161532.4168369916
2790,100899.57137769525
2791,96574.35240488901
2792,71191.76720722072
2793,192045.4464304439
2794,63645.49182648792
2795,116160.41516009423
2796,91878.34415630535
2797,224885.9458675566
2798,117447.47764054197
2799,117660.98556592542
2800,56430.50578469716
2801,90422.3328349755
2802,124649.37313725159
2803,167995.39472689055
2804,134469.0460937414
2805,121548.50100580815
2806,66239.8393736605
2807,230212.007476004
2808,152597.03022616028
2809,126072.07054390223
2810,127874.84716097091
2811,163068.67861807544
2812,190242.50952573295
2813,150248.07311435993
2814,151913.2617837029
2815,107083.77949961227
2816,253160.1403815407
2817,152570.0690568143
2818,134618.38402176078
2819,191095.81227798015
2820,139597.67739603852
2821,94217.38056357205
2822,185162.71304565482
2823,321653.4313280118
2824,178381.16325586938
2825,164672.3687234716
2826,123818.29094968265
2827,141365.28688958668
2828,240999.3252034612
2829,207595.56221506686
2830,242873.6005388261
2831,193598.48800456536
2832,269024.2020757064
2833,332823.9222668662
2834,240338.85882474284
2835,221879.2298155947
2836,198070.15431742714
2837,158567.16802128442
2838,148731.16329542868
2839,157820.5505130274
2840,218307.59574358925
2841,201633.60325207078
2842,223063.16535145664
2843,153570.6956751211
2844,161911.81932956987
2845,120774.15648696621
2846,201921.097470555
2847,216793.1197535996
2848,220149.42355586146
2849,197618.96161594713
2850,276600.9497200572
2851,204835.94460595027
2852,220178.0302820786
2853,231771.99036069185
2854,136741.85382772144
2855,205495.72160705837
2856,209915.41853592647
2857,188859.97771383068
2858,218660.74778494635
2859,79052.56413134198
2860,121231.35607293958
2861,138111.1357232136
2862,200398.04811144847
2863,159643.94775650883
2864,274629.14147504396
2865,163948.69585637507
2866,158500.27182874363
2867,94740.77588462766
2868,116209.56763655052
2869,112008.94769032423
2870,97078.63609594297
2871,77240.27303800895
2872,28286.543519201103
2873,83456.99460395364
2874,164342.3515275111
2875,133150.2811352617
2876,158079.1811360531
2877,156801.1326509737
2878,144823.76358373082
2879,149205.5850887336
2880,101327.21751183984
2881,127907.41533031894
2882,190517.10054813768
2883,193015.34170049088
2884,167670.767633586
2885,179674.49446290892
2886,240398.88563783845
2887,103207.45588718602
2888,137981.0033645143
2889,29573.45175495139
2890,74969.6537335409
2891,141491.8910638937
2892,13994.947723138874
2893,61520.49700971728
2894,23709.886959691736
2895,367075.6978849062
2896,294098.7792132911
2897,247836.50336044148
2898,144659.35931174294
2899,216980.8997214556
2900,167674.61523092014
2901,236725.69644815242
2902,171605.26098386972
2903,336531.6551413313
2904,363370.3202756196
2905,54632.00510250787
2906,210446.92609607542
2907,107007.63275786297
2908,119707.96991702431
2909,137965.50513222298
2910,62704.67212570035
2911,51551.18860374454
2912,180452.81141287432
2913,68494.73336489094
2914,56665.060264474174
2915,73267.22304347345
2916,66264.64188350036
2917,192490.53555945877
2918,107831.26125572933
2919,256459.81164627036
